,ApEn,peek,RMS,mean frequency
6591,0.0281780999945815,9,43.73786103916434,0.5
10704,0.0190687502581803,9,71.47455362859043,1.0
10165,0.0304781744956983,7,167.7926024050971,2.0
1088,0.0445128776173686,9,247.1280240157037,4.5
9900,0.0384865832459888,10,152.60205025551753,0.5
11170,0.0252904603556132,6,55.417493923963214,1.5
2043,0.0108996840194572,5,151.68169282250247,1.5
5921,0.0165651161210211,11,29.828505596052747,1.0
5164,0.0047778574561432,16,42.1879108776288,6.5
9060,0.0277135497590332,11,40.17728656179696,1.0
5406,0.0235686594067372,13,98.9365721687385,5.5
3992,0.0111617313640524,13,75.13547334960198,0.5
9589,0.0126563063985196,20,35.80113394022946,13.0
597,0.0524127428429728,11,361.6812581811936,4.0
8301,0.0039233606764743,11,34.95370822602374,7.0
4475,0.0167949914234317,15,25.26835463764409,6.5
6593,0.041319873900278,10,76.88076388452933,1.5
10994,0.0280559895677909,7,67.18557773412944,1.5
6625,0.0067408710511989,20,46.7334895227047,13.0
915,0.0272123130950689,13,246.52566957969864,3.5
6939,0.0179329290319327,11,34.19521879270916,2.0
3480,0.0192249382009701,5,59.71016830673608,1.5
4558,0.0025544036166458,14,54.4010533847921,1.0
11264,0.015639640845495,11,83.55287844289836,1.5
5279,0.0122687256359377,19,58.66944277581815,5.5
3144,0.0108239138483923,11,56.684416261217685,11.5
6867,0.0180495628744967,15,54.85807772248541,5.5
3284,0.0261577278103071,13,40.319355037314274,6.0
11445,0.0024275690819698,5,143.28525246590715,0.5
8903,0.0096680131019386,14,74.905532954432,1.0
5529,0.0058441260305208,13,52.73474768386827,12.5
9841,0.0281085662615607,9,60.788005729954655,0.5
6982,0.0240135290512824,11,88.77255160221965,5.0
11292,0.0224631734454008,10,80.190514119112,0.5
5255,0.008707559168223,13,31.586284355317893,3.5
10803,0.0016083242341902,15,43.358139058961584,2.0
1985,0.0220516383400251,7,124.76582752801346,4.0
7157,0.0254516328109759,8,70.10918521536604,3.0
9307,0.0163055465505772,9,36.23870378950867,1.5
10014,0.0048975618420072,18,85.17013648244026,0.5
1094,0.0252116135955495,11,401.0919586296187,6.0
10930,0.017741152245625,17,50.29063480628128,0.5
5775,0.0043059385811359,15,84.9464502734664,5.0
1237,0.0344069521991983,12,496.3654757805734,10.0
3170,0.0315496089060869,7,35.81680820508718,3.5
8360,0.0055891495790203,12,97.12770216237872,6.0
3613,0.0200596496748,11,54.68897765860823,1.0
3410,0.001319814674348,13,49.915201529694336,7.5
6829,0.0241252111551286,17,56.09790200511068,6.5
7801,0.0227457737529754,9,45.88148689660951,1.5
9683,0.028851015792866,5,53.04317227504404,0.5
9686,0.0231374446217325,8,37.22957834714557,1.5
3683,0.0272099364654261,11,79.19673942250559,3.0
4872,0.0220563237503035,9,37.33943489713656,2.5
3960,0.00649042239487,11,18.17789963544331,2.0
7266,0.0179877419702449,11,69.36779241838391,1.5
10752,0.0494146877108354,10,30.736571318321275,1.0
3972,0.0243740140514034,10,25.646380181348206,4.0
3237,0.0054953918558071,25,18.76870161082673,3.5
3699,0.0153826778380472,11,59.35353230326734,0.5
4345,0.0332447529214023,9,35.32620032904048,2.5
7876,0.009069281353907,7,83.10546057946493,2.5
9978,0.0050943859006071,15,44.3603023635012,10.5
651,0.0125039750052833,11,247.328517376813,3.5
10894,0.0136485181639649,9,51.501493265669005,0.5
294,0.0269675121764594,11,136.09779880601943,4.0
9132,0.0174723779561367,11,47.56900826036843,6.5
4656,0.0067408710511971,14,64.11328398696911,10.0
3038,0.0227632739919139,10,55.75611303368448,1.0
9260,0.022002085066215,11,72.09595114758525,6.0
2940,0.0102495714718813,7,38.37613877585589,0.5
3779,0.0244454460808571,7,31.39156217491016,1.0
8827,0.0080935988594212,12,64.65095208478178,14.0
2174,0.0159857423229161,12,238.93927073140625,7.5
233,0.0388111897321241,15,567.7507288737891,9.5
11436,0.0133900922678029,15,60.42365081758136,6.0
10338,0.0160670748932698,15,86.40194383483221,1.0
8348,0.0063066149106472,13,32.13044093029226,2.5
226,0.0271163730932935,15,528.5309192631851,1.5
5373,0.0146144136155439,5,69.96819520213273,1.5
2587,0.011610461819917,11,33.21498685175865,3.5
3201,0.0136633475021268,8,59.3777836518529,1.0
230,0.0238517173444066,17,288.3427043237244,8.5
8929,0.0430771035720343,10,65.81747072871306,1.0
8500,0.012993032595518,17,64.90253359605848,6.5
1351,0.0204610252028518,17,286.94565442562464,9.0
8503,0.0222850979164768,7,33.11059533499058,0.5
10015,0.0140133220490685,9,42.98853521761645,1.0
8582,0.031491438812119,9,59.21080504091926,1.5
7223,0.0362853140608772,7,53.77992444618624,1.5
11252,0.0003351319333684,15,54.09814576304811,9.5
11100,0.0050976887553213,17,34.8219382403177,8.5
1121,0.0439610110422457,7,134.24601185591604,4.0
1035,0.0501171071362396,13,207.22881846674943,6.5
1643,0.0347822596646523,10,458.35618207725474,7.0
7244,0.0267424948899122,9,32.224303898125555,7.0
8517,0.0344839267555237,9,43.54053091122397,1.0
10000,0.0219040537904926,8,91.23379832623024,1.5
1640,0.0372440435549918,10,467.1613208593272,4.5
1678,0.0197878365953876,10,108.54361027730398,2.0
5990,0.0014662460156209,13,39.447552205428416,5.5
10539,0.0160687414266198,7,57.05244041258226,2.0
8711,0.0105485703254144,11,59.7557937175342,3.5
10857,0.0138025823189797,5,59.2004754124703,0.5
6338,0.0282780322106286,11,64.43552221746558,1.5
7823,0.0292695531178304,9,82.93770605663929,2.5
9296,0.008736421782626,14,105.55553605285822,4.0
7423,0.0255020112426485,14,25.915625188411912,1.5
4487,0.0044933029368463,17,67.98647039117415,7.5
5006,0.0239372284680094,9,77.23122496357934,0.5
3270,0.0217786156215784,10,135.60391001057548,0.5
2473,0.0383199651414263,9,33.999906651985825,4.0
9531,0.0270530367224255,9,41.37312354128584,1.5
2495,0.0063028171940322,10,69.50465081111479,0.5
11398,0.0246374970023355,7,36.36551503270303,2.0
7843,0.0201019328704346,10,54.59408092343895,0.5
7409,0.0198109759620868,8,59.97006903187206,0.5
8712,0.0199299048995911,13,53.35940474010884,1.0
6851,0.0223435980900346,18,65.75947531534904,0.5
10782,0.0200027968590554,9,84.64415403617664,1.5
8881,0.0183322402463126,13,31.89799262639814,3.5
10548,0.0120180548476893,7,68.24746732938154,2.5
10575,0.0439049697696547,13,104.64468807439536,11.5
1001,0.037996627312177,9,181.91311080516573,1.5
3207,0.0148455931786446,12,49.05828504983893,0.5
5710,0.0089612300699206,11,47.323479571455856,7.0
5725,0.0093494234812716,15,66.0293088628546,1.0
33,0.0274941351190167,11,288.04843834333013,5.5
6933,0.0073139588304149,11,53.74314091409712,5.0
10334,0.0637976672103564,5,149.55673927215298,3.0
9931,0.0180261220382762,9,48.93010600272086,2.5
9580,0.0171885807153175,9,41.18846617796965,1.5
1830,0.0020651295923297,17,242.14367748689,8.0
9254,0.0165749008238096,9,102.205261740009,1.0
275,0.0371134688200593,11,451.4462669394817,2.5
7481,0.0002731558438084,12,53.16176577055873,11.0
2967,0.0212252032627935,14,83.73735912064579,1.0
1543,0.0460173974856989,11,113.9423061074935,2.5
6443,0.036201914059915,7,72.98137270371632,4.0
6092,0.0443619374231372,15,105.88750202898122,11.5
10538,0.0153409500531105,5,116.31299326534312,1.5
8457,0.0045488276673042,17,41.84524945969076,4.5
1379,0.0136030174367034,10,498.6609393384196,8.5
5669,0.013282342791566,10,48.16874533703105,5.0
124,0.0489738060654034,13,611.9167212378403,15.5
7898,0.0304596076000547,9,72.68953874505429,1.5
1563,0.0364878585584871,17,536.3943342690501,7.5
1978,0.0219283923296305,15,438.5248437366106,10.5
11245,0.0066510201283751,15,48.21905379035864,5.0
7450,0.0164197757465496,12,38.29108292083158,1.0
10971,0.0099194105904594,15,79.58053789538464,3.0
9933,0.0250573460851399,12,40.078706745290575,7.0
10357,0.012025412111746,11,88.93667372683639,3.5
9183,0.0085067172907513,13,43.9667954434082,1.0
6803,0.0200796177324207,15,38.66639797073488,4.0
11463,0.0512471926467421,19,49.87825999684131,1.5
9530,0.0300101246214277,5,66.36367385122112,0.5
9676,0.0154329158662838,12,29.877753861046013,2.0
7331,0.0369769770066619,10,28.795420982011183,2.0
3951,0.0082020856629849,14,70.13389468433755,1.5
6005,0.0050034069305526,17,63.92235814715967,9.5
834,0.0479111348805258,14,560.4123830381517,9.0
4153,0.0090705820618,13,51.32560163127657,1.5
3637,0.0319938682611136,15,126.75768128845289,5.0
8368,0.0006935140046975,17,48.657554574675245,0.5
2060,0.0046193677285915,11,519.7404423761983,4.5
578,0.0351788484919879,11,588.5871975843139,14.5
6061,0.022180816000648,13,59.72130096592421,10.5
4344,0.018753137066739,8,53.72897026831754,0.5
1467,0.0297946100547914,11,313.28979570638745,3.5
2335,0.0162428417467497,9,63.83713790405433,4.5
7430,0.0177784093156656,7,42.130383789864176,0.5
5010,0.0010687593242688,19,40.724403627079056,5.5
7861,0.0102848624494122,14,16.274755782537873,2.5
5864,0.0033959161675385,10,65.63386472865018,5.0
1540,0.043449760218174,7,303.6926611261375,3.5
10730,0.0064374099931709,15,46.42533277680948,9.5
3279,0.0084943579028755,11,38.00980290908517,0.5
1090,0.0145510104245256,8,290.7076503779721,4.5
6288,0.0070282600467486,17,31.463861958999885,1.0
10689,0.0299237687236844,7,44.42433437177196,0.5
6713,0.0181605679016012,15,43.15208049192125,0.5
3706,0.0090182807028442,15,76.98177607496628,11.5
11141,0.0191189741191637,8,41.046306976465615,3.5
2817,3.524262923360055e-05,16,28.03776401458397,1.0
2390,0.0243509905257757,5,43.02214863808524,1.5
10543,0.0252518292772268,13,86.5717334876835,2.0
1567,0.0225645263083991,11,268.2681845610028,2.5
9993,0.0210337981670321,11,36.96920567132529,5.5
8886,0.0209202705832729,11,43.37899612355616,3.5
4372,0.0283349130391785,9,45.76003668083375,4.0
8868,0.0199003311501129,13,16.455743796809976,4.5
8586,0.001937805901,7,43.54351384140065,3.0
1593,0.0316858108992335,12,333.9110032710344,2.5
9118,0.0269053953679638,7,73.58180635566444,0.5
6551,0.0181535910305949,9,51.98397815072448,0.5
8078,0.0149135295605979,11,38.60849920597148,2.5
9384,0.0046228064088245,17,80.2900990160057,0.5
9004,0.0193910877108112,13,50.1544148807585,3.0
6261,0.0330345861702152,7,74.10365088319705,1.0
4384,0.0380248448507285,11,32.12628432500793,1.5
3021,0.0200709000603458,17,51.409517373366775,6.5
4665,0.037753045665076,7,88.41116270814591,1.5
8909,0.0051205224020214,8,40.84489167302626,1.5
8081,0.0228888483722689,10,61.37038551899442,2.0
8738,0.0112115505318506,13,81.77431786630812,5.0
10545,0.030370311152243,8,153.89453001061312,1.5
6335,0.0050532260983509,17,41.43267435136489,6.5
10075,0.0031040718006574,13,91.50926620174184,7.0
2813,0.0014170896868721,13,56.64299348496246,5.5
598,0.0454884256567478,7,132.9852497841631,1.5
4713,0.0138581636918724,11,32.484859754680336,1.5
6374,0.0138021472582821,23,19.80917263069056,10.5
10791,0.0037380439256025,17,26.32317739120317,3.5
1751,0.0386181083089747,16,445.2646301024959,11.5
8273,0.0058939451983386,17,42.46292615513267,10.5
11235,0.0123247968844451,11,47.86301457349401,2.0
10008,0.0330691141769738,7,50.32831661326455,1.5
4202,0.0221387557947898,7,31.86235962601484,0.5
9063,0.0201161359481112,17,55.24292941182609,8.0
9043,0.0164074518723897,11,88.38267680147366,2.0
4687,0.0009505024459279,15,52.14493960647092,8.0
5271,0.0055821056035254,11,81.75894088148708,6.0
4410,0.0293148640622273,9,39.20899405549383,1.5
6330,0.0017651610225177,19,43.3516687971755,11.5
3601,0.0157906613636189,17,47.71309110191877,11.0
9664,0.0054248420031965,13,57.260353185035456,0.5
5828,0.0046048535880114,16,44.94244909290936,2.5
7960,0.0203337495915127,11,39.76580611451879,1.5
176,0.0436936378824617,11,460.2120371531203,7.5
8182,0.0162608503298606,7,211.5054991527998,1.5
11223,0.0113983977553449,7,48.309776160278886,2.0
541,0.0226569884675749,9,304.05020690720227,4.5
8866,0.0081560651031482,15,40.39775384380919,4.0
272,0.0416869514624589,13,636.796644008362,6.0
5076,0.0164089518829815,9,35.85667541581344,1.0
10366,0.0283878566220687,11,15.59385959380326,4.5
10692,0.0259574274591325,13,61.28185555539665,3.5
7985,0.0038077469029813,17,86.59708808073457,2.5
10074,0.0315535158923396,11,109.59225521150547,2.0
10113,0.0078867119109702,21,45.45532984941095,1.0
9990,0.0120584763847144,13,33.53614974685899,12.5
4482,0.022790996171587,5,61.8625263626434,1.5
3426,0.0093072471127033,19,41.492733974230354,14.5
1091,0.0383500312691795,14,428.14277734532527,10.0
10055,0.0010521785726775,17,76.03917768472218,0.5
1167,0.0063255996561744,15,333.19415323501704,6.5
6757,0.0032315721741782,19,47.53476831981776,5.0
7588,0.0251981322959684,13,94.40209151715072,1.5
4959,0.0432411061568358,9,55.65817128912879,1.0
4808,0.0066972586362785,10,89.73044213695678,2.5
9291,0.0525256867372889,6,369.4710838968829,4.0
4972,0.0063921368764905,23,50.04829210841015,14.5
9119,0.0319651403804299,5,63.098992940903976,3.0
893,0.0500079350277542,9,462.71790211055566,3.5
9431,0.0036149351757188,11,70.61059725928185,0.5
7852,0.0264865494539807,8,67.58094466660887,7.0
3861,0.0179803622497889,11,63.23192136022952,0.5
5159,0.0207983968980829,7,101.95169180027126,1.0
5880,0.0028618455535265,13,42.12323809371735,1.5
6315,0.031161754447011,5,47.57918461463742,3.5
2411,0.012606487230701,17,49.69705588142269,10.5
5040,0.0194499157588401,6,95.86383827221424,1.5
1826,0.0395434625279071,15,224.8840011313472,10.5
3447,0.0025416896538645,15,43.050178525689645,7.0
2604,0.033833845286713,10,28.234275560145864,2.5
1334,0.0188060368384381,9,220.49266680159965,2.0
5119,0.0017153418547009,17,100.92659335424808,7.5
3028,0.0341133873058288,15,103.3561353895174,11.5
11384,0.0251102016153383,10,61.985578274809214,0.5
5160,0.0169174207048103,7,99.35693870853332,1.0
8513,0.0067340321813311,21,37.567582330880704,11.0
2350,0.0046982851707619,15,81.77638383497401,7.0
2241,0.0529725862861729,9,464.9877093259764,8.5
5110,0.0247295104092084,15,99.67381371566456,11.0
9070,0.0350943257796507,17,93.38274942742368,11.5
10235,0.0066972586362785,13,38.10730890770824,1.0
5047,0.0182904715845979,9,33.15531484307984,1.5
4855,0.0063382601451262,9,67.1609904097051,1.5
2804,0.0276210461149828,12,86.32454602309676,4.5
7982,0.0040366499838202,15,39.46731489869181,0.5
7542,0.0184731231935142,9,53.42684012828899,1.5
2431,0.0120967570630288,15,51.49703230223563,5.5
3239,0.0170418453132623,7,88.12824406706258,1.0
3429,0.0114950250751784,9,44.269537971244965,2.0
2378,0.0319389461857593,12,33.59484009859252,4.5
7561,0.0153323058256336,11,57.90975771890693,4.0
6856,0.012311297561196,9,24.283652953813395,5.0
4544,0.0185135249853858,11,86.27464548246489,1.0
3634,0.0077626828139303,13,33.11024140560591,6.5
8204,0.0099050358485022,13,53.59504371616372,6.5
2826,0.0064977797834435,15,28.72205673291434,1.0
5270,0.0503265341082035,9,26.26007061288583,2.5
8761,0.0067340321813311,24,32.08083814025516,11.0
11196,0.0041149237202016,13,59.66922576928789,10.5
2176,0.0459457419728921,7,115.00898826966744,4.5
3299,0.026252651376323,6,84.31892233693752,2.5
5301,0.0073878812351653,13,33.61051907048596,1.5
1656,0.061929278585243,11,377.936328833765,10.0
2984,0.0074335625641208,11,50.96728423704759,0.5
6976,0.0136526897548225,17,39.09391236976673,0.5
779,0.037094952002703,10,223.87206320484412,1.5
3518,0.0177662674712362,13,38.83117128392151,1.5
4066,0.0256231075205009,15,97.85214601871922,11.5
7058,0.0255428276806872,13,22.581341682625947,0.5
1872,0.0480257798153811,15,430.1678298250652,14.5
8243,0.0088612617622776,16,34.049761092682424,10.5
2214,0.0186361616350367,11,412.3485807551437,5.0
7993,0.0137531783324957,15,34.95080946174566,0.5
6651,0.0176272799080825,12,31.74636267304886,1.5
8038,0.0017215178855245,17,44.05731906597643,17.0
3638,0.0204510208621746,17,87.43442855577544,0.5
10666,0.0388575927352921,9,47.27569365897765,1.0
5498,0.0094597891636638,17,27.95264899678562,1.0
6328,0.0091292838656062,17,77.9778802269432,0.5
2154,0.0199323514994813,17,266.8791696834684,7.0
3841,0.0147176979470824,13,34.50762059178016,0.5
10387,0.0295464129150793,7,79.84941271504444,4.5
2052,0.0349587383600056,17,407.36108277278095,13.0
992,0.0412884394312653,12,273.68462047468984,5.5
4833,0.0147884144831058,16,56.78281075868163,5.0
4580,0.0111119121962346,12,66.52540045914793,7.5
1652,0.0249271842274074,18,234.4756794174638,13.5
6361,0.0153224239505744,13,77.21335599331245,3.0
9647,0.0075754148805635,7,193.5970653973576,1.0
1126,0.0539823529859844,11,183.7369348565192,3.5
8668,0.008191403324306,11,49.20687356711458,0.5
2613,0.0302263194354619,12,27.821224053094788,1.5
10650,0.0188758839839542,7,43.371684626536585,1.0
5244,0.0237842972891719,11,17.70999838985735,0.5
9688,0.0130565579361139,9,23.35024382568092,0.5
146,0.0365425313691853,14,527.3017048053467,10.5
8272,0.0283894983771912,13,54.20652329718952,5.5
8858,0.0165528641462309,10,47.05035430093752,10.0
6333,0.0270174923989658,6,27.96579942536956,0.5
4230,0.0043688291095933,15,36.59245567736607,1.5
6595,0.0142939389322642,13,72.07613839935169,1.5
9924,0.017226566134326,15,56.73241054503149,14.5
874,0.0514622586398694,19,531.4425818218159,16.0
4103,0.034128858129133,5,72.3995296568372,2.0
4424,0.0080730406404678,15,42.95191715744479,10.0
220,0.0858795159568686,16,376.3277775974108,5.0
4637,0.0127675708384993,13,42.38165393001729,0.5
8280,0.0048456216198671,15,53.857473403477165,13.5
2607,0.0044990084995024,14,30.13425363581285,5.0
3696,0.0271809704301642,10,74.8099969558297,0.5
1194,0.0355231649328899,9,361.1391502452258,4.5
9651,0.0135721442784273,13,35.02666395048207,5.5
335,0.0486107955115264,11,325.52056716655784,4.5
1578,0.0301919906305325,15,507.81844611903375,14.5
1085,0.0435059267547126,11,168.670228541061,1.5
1569,0.0392123451833268,7,130.9571211432391,4.0
18,0.0080304479749075,9,242.75839266033884,6.5
9337,0.0214048862310041,16,127.73591455494224,1.0
5742,0.0319901921953391,6,54.83654243949695,1.0
6850,0.0023224532905912,9,71.54370318094912,0.5
8709,0.0077208601749845,15,52.17346836066441,1.5
3663,0.021809131463967,15,36.66557985486865,2.0
8998,0.029280514134625,9,111.30584974519532,0.5
9646,0.0022073267799722,17,77.4333319600642,5.5
6488,0.0483848541815983,19,94.81641646904428,12.5
4033,0.0015283065991882,11,68.11029084323455,1.0
9634,0.0161075808204325,10,54.44328506861521,4.0
4708,0.0003272440257378,19,66.96748132256057,8.0
3464,0.030354278599777,13,65.39505100015215,2.5
5243,0.0144626184192984,14,33.199349050000215,1.0
3037,0.0113183461344572,15,84.96725299803008,0.5
140,0.0368092649802433,11,261.68143950469624,1.5
6884,0.0211291984408847,14,28.525678878315063,1.5
8055,0.0076874352397116,20,37.88788972085936,14.0
10120,0.0118981420421433,9,45.49731705688809,1.5
8674,0.0279531568655024,7,54.19796972096833,0.5
9823,2.385347208555544e-05,20,63.76890038451345,13.0
4991,0.0309377774867747,9,74.92904521216222,2.5
3698,0.0200942407694562,19,68.35517308514405,11.5
5968,0.0051550480210988,17,53.32981199719581,1.5
2177,0.0337940193959815,12,345.6282415365623,3.5
9484,0.035218784525592,11,64.54218279059828,3.5
882,0.0230531401457874,11,216.24047915276813,6.5
528,0.0456377541103636,8,177.42965705632471,6.5
9561,0.0087639669677641,9,32.01871706029928,4.5
3990,0.0056965165332414,15,52.62008680300946,8.5
190,0.061350931669641,8,131.10305390107243,4.0
7990,0.0067580691766897,15,46.67016181572815,2.0
4155,0.0343781145016057,15,105.38665323316565,6.0
5982,0.0250804261086976,10,45.43682835645277,2.0
10834,0.0258638306245071,9,74.41496103460143,0.5
7453,0.017109024227663,17,31.328331514281924,10.0
2228,0.0243981385283187,8,110.12477608873375,3.5
10372,0.0202157742837556,12,81.64303674667393,1.0
8279,0.0281054100855091,10,32.51950286222485,4.0
6615,0.0391298543247593,5,86.79426610615617,0.5
7256,0.0148859328301322,11,47.20189143124987,0.5
6379,0.003806137161717,12,77.16120503530256,1.5
9407,0.0090021794108974,13,35.084231790257284,0.5
3514,0.0428169475491744,12,59.00857326482314,1.5
9242,0.0483501183900023,9,250.03228209542013,1.5
4133,0.0432479152398213,4,51.17696778092661,1.5
2731,0.0193636052488082,11,34.86948321060982,2.5
5476,0.0409732322706744,12,86.62067652450251,1.0
10859,0.0411983617472295,9,54.63898741111973,0.5
7089,9.552998168782524e-05,15,66.14380861402486,1.5
4490,0.0145723939568314,7,43.26383336395135,1.5
9915,0.0181579831631188,14,111.33963646625357,11.5
4936,0.0208297302934514,9,97.62994895826664,2.0
2476,0.00593601155777,16,85.38927978126118,5.5
1357,0.0322884292194483,11,265.1361567961356,10.5
7899,0.003709176325132,10,44.147773204389935,1.5
3443,0.0218328206893723,16,37.21304925904688,9.0
133,0.015209652190522,11,188.27458494427097,3.0
8370,0.0173096488194204,9,93.03375091112768,2.5
3376,0.0167929559595751,13,43.64429193777807,2.5
4495,0.0264673663803671,15,58.31355505476407,5.5
1662,0.0330820597720058,8,159.7782169548817,6.0
7195,0.0149044715470356,8,44.9381302111581,4.0
976,0.0522219484528507,9,119.3468839598986,3.0
9831,0.0117435277720954,11,67.17864403844239,4.5
10356,0.0022073267799687,10,42.91533043024951,3.0
6079,0.0314779439576629,9,66.92924566870039,2.0
1096,0.0711024564798838,15,607.0779920871473,11.5
8115,0.0251872074925914,18,31.72323705946873,3.0
10002,0.0374878379406165,6,46.64071660376264,1.0
2662,0.016317543889821,8,42.5360428508136,7.0
11388,0.0193432894702412,11,57.0260143144666,1.5
8745,0.022382717502078,10,39.32065321852181,0.5
4100,0.0292643021968044,5,79.30126681187855,1.5
1299,0.0361402664777701,13,325.07640628300754,12.5
9706,0.0227085153497421,11,54.07074991244111,1.5
10927,0.0145911677817638,17,44.73330257621272,2.5
9053,0.0182838665380584,17,37.99933181978336,8.5
5280,0.0240535749603334,10,27.832331412855087,2.5
4336,0.0275895083793304,7,54.489444935464334,0.5
9679,0.0111119121962195,14,42.74589367157096,1.0
2633,0.0461307203982896,13,35.79938814290337,0.5
10885,0.001604780340962,16,63.38268490758142,1.5
10622,0.016710277534309,18,40.53486394836549,5.5
3884,0.0207885541946,14,78.93260389111238,7.0
4807,0.0404363002984542,7,62.98160926388552,4.0
8306,0.0064775419659612,12,76.35591388974072,6.0
519,0.0436023435968939,15,268.92054363522044,10.0
1746,0.0372916727998497,13,476.7741358968167,4.5
247,0.0247565869835062,8,270.3976392293048,4.5
5494,0.0023567842834157,15,70.25855569564108,6.0
1509,0.0396482292558428,11,205.7654689753756,1.5
8757,0.0027123880500816,13,21.82168726648446,1.5
7382,0.0478496398440251,8,60.56856264804375,0.5
3724,0.0441539439339231,7,31.0282444415568,1.5
46,0.022563529321022,13,305.1352607348911,8.0
4706,0.0038412534074034,11,75.74663513566131,7.0
499,0.0479898326113068,7,145.33048779796258,2.5
4022,0.0083463328890704,16,30.801310087803085,3.0
2118,0.015917942424094,3,180.8704174544756,2.0
253,0.0592963491378055,15,681.0404906482021,8.5
10523,0.0308799821827925,11,50.99972713621858,2.0
8730,0.0100940929284893,15,59.09827785403311,6.5
5470,0.0081588728333281,14,74.35786304672156,5.0
11329,0.0237863733134786,13,52.47791574200523,1.0
3810,0.0042000934925914,15,79.30943712072511,4.0
8952,0.0411493498017452,6,81.5421340713269,1.0
9009,0.0295724624741682,15,27.12797002749192,2.0
10126,0.0260869391703,9,40.236265125505874,0.5
8756,0.0456305292179717,7,83.77958607542024,6.0
1466,0.0465456663550405,7,133.99788470520252,1.0
10847,0.0347517475345049,9,61.78032924832345,0.5
2865,0.0101171770202896,13,91.02437323836676,6.0
1098,0.0414026537139626,15,569.711779944062,6.5
11143,0.0064522691277648,9,47.50696906112828,1.0
2819,0.003901178485715,21,59.38620782376578,8.0
5488,0.0370727188220603,5,111.13988142061112,2.5
2087,0.0462247037903944,9,116.19424696319412,4.5
8843,0.0083174803567587,9,25.66045565407988,1.5
1312,0.0475928071419518,13,384.363239784525,2.5
5761,0.0056946685270675,17,83.08241684183994,7.0
2131,0.0338654891851919,13,278.6158388256692,10.0
4757,0.0110253715596289,9,43.06869059276124,1.0
50,0.0478154410437086,9,133.18236183484,1.0
5407,0.018344252774753,17,40.93210842358356,11.0
39,0.0226419394543531,13,576.8428074542654,8.5
2663,0.0384249874584163,17,54.97355543236221,1.0
9751,0.0172287268485487,10,34.49637662132068,2.5
752,0.0105262889671431,15,326.53760969737465,10.5
10806,0.0138932313597868,11,24.36674539715963,3.5
5420,0.0166644074017554,9,38.487721256265615,1.5
9438,0.0039667857869636,10,57.23068724469417,0.5
1570,0.0331536626548225,10,209.72465090975533,1.0
879,0.0308100172519862,13,448.4422391953408,4.5
10451,0.0141100582204125,9,69.92230970535263,4.0
6290,0.0205603641027265,7,66.52845373409787,0.5
1386,0.0270457739134419,12,296.78043806485755,3.5
3916,0.0284349639374723,6,72.51540447876403,2.5
10977,0.002914028044449,16,50.08511797898404,5.0
1756,0.0300414587543862,14,132.7717051317552,5.5
2579,0.0123937443140476,9,59.7950029919934,3.5
3380,0.0022073267799704,13,49.55825860634885,4.0
8695,0.0005763398648204,18,90.68162832042523,3.5
3760,0.0054953918558044,20,43.29021793373187,1.0
637,0.0352488045657342,7,215.9331572917155,2.0
9413,0.0166475131143588,13,54.02084287424392,12.0
8846,0.0068236422256884,15,45.437757908484,0.5
7809,0.020621978218243,10,49.475145669947246,4.5
561,0.0217103493182238,16,469.0590517653068,15.0
11060,0.0153351963218861,17,36.44817194704352,13.5
9106,0.0303806210320405,8,40.02366243470855,1.0
7787,0.0184917655457761,21,37.83702716916328,5.5
6358,0.0127061255663409,21,34.61492266485294,5.0
5536,0.0091768171041546,13,74.02097662466194,5.0
10737,0.0253874721085223,11,39.4309002996064,2.5
10163,0.0096419682814008,9,84.66578653834293,1.5
5365,0.0124985903039478,11,74.01202459841407,0.5
9912,0.0262417289696932,15,38.30679632299274,7.0
6872,0.0355797883302377,16,39.60565502748629,0.5
8710,0.0424811906796191,10,50.64781507503557,0.5
9590,0.0266043191632605,8,144.74864731125297,3.0
1775,0.0246634246634647,13,148.48794044309204,14.5
8494,0.0112484272227511,9,85.61263596864659,1.5
11481,0.0313176957206295,5,74.21776973036849,0.5
2545,0.0156644036690316,10,52.38688055139617,7.5
2576,0.0235945898820095,6,68.32388543044445,1.5
5519,0.0201200096434153,7,34.6420239625047,1.0
5158,0.0311118705356587,9,37.48818173146372,2.0
10845,0.0169177060500054,19,84.03457075532218,0.5
7093,0.0377730912248774,6,43.53569723334806,1.5
6888,0.0069556111085495,11,41.89809297942449,1.5
9713,0.0131796460998767,13,39.80693151795301,6.0
11314,0.0264108085808993,3,154.5499562110703,1.5
4795,0.0256960758407407,13,44.59318609489291,0.5
9109,0.0002734615461141,15,65.1157997940016,3.5
332,0.0142207825044708,6,110.33954165721823,2.0
2554,0.0010125235247517,16,40.0579353386286,7.5
10532,0.0257986800963934,7,37.12137634882696,1.0
296,0.0109673013555129,15,245.3509762819378,10.0
5716,0.0212759504688442,13,62.73622934681563,0.5
938,0.0641590252400461,11,536.6087005080494,5.5
10938,0.0279870613888686,10,30.45761815878336,7.0
1597,0.023249159757186,9,446.12297135028393,4.5
9399,0.032208124782592,17,104.75547000559804,6.0
11477,0.0077848038149292,15,31.72296000385604,4.0
4379,0.0137791765977075,16,41.34213786539407,8.5
8450,0.0421188678497976,13,40.191873789983966,0.5
98,0.0465461279422774,13,277.47342742988474,9.5
8330,0.0198902982656026,17,61.335992727812354,15.5
11232,0.0093500863203344,17,59.48525946610639,17.0
