,ApEn,peek,RMS,mean frequency
10878,0.0122123756644696,13,31.8130832461269,1.5
8561,0.0158301964294396,9,37.79641315860872,3.0
7612,0.0201779314771735,7,86.55173669545863,1.5
3251,0.0174970029688346,17,38.7932407429922,1.5
10071,0.0030183930262919,15,41.43184939791187,1.0
1377,0.0869798799627687,15,447.9039612417976,14.0
2938,0.0137648982771345,13,86.08127461790833,7.5
4009,0.0081648962330618,15,42.51010334871876,11.5
1173,0.0183361340810739,12,286.6933691082251,9.0
6674,0.0020452641358756,15,47.13608540041271,6.0
1027,0.0386133876465435,8,230.4111569988121,1.5
1310,0.0555095849139632,17,501.476995242865,15.5
560,0.0171111869784943,13,118.53600166787407,5.5
2171,0.028739064084454,11,118.52046278029904,8.5
11200,0.0119720816836665,7,84.43408232350548,1.5
6882,0.0186886092156597,11,24.161656493942008,3.5
8317,0.0178804594510157,13,70.53992732953621,6.0
443,0.0401028792609259,7,152.77573848465354,0.5
9870,0.0420565657940126,7,427.6968941911798,2.5
84,0.0132044081059645,9,394.0949066026561,4.0
6618,0.0160699051786599,9,36.11819383331966,3.0
11430,0.0120282960203201,10,71.76578659082614,2.5
9534,0.0134734464491739,13,75.58356302794941,5.5
10182,0.0273523491301888,6,58.57788535227053,2.5
7085,0.0029047951293987,16,46.025028220048384,2.0
2812,0.0023131718684972,13,91.2129901401796,7.0
9249,0.0132960546789746,11,56.54725709666429,0.5
11382,0.0209188737695207,10,30.1175026329168,6.0
10511,0.0521411288790698,19,63.914783965644446,14.0
5224,0.0085067256904811,11,66.14738884325858,0.5
1974,0.0662711488075062,18,645.5112292364189,16.0
2833,0.0167679236805096,10,66.82724273149199,0.5
4663,0.0001997143684704,14,57.18929300467877,6.0
1209,0.0096079039527912,9,285.3636514593594,1.5
2887,0.0239248215103908,13,54.45724742286375,2.0
6054,0.0139288222691487,9,114.32954612517057,1.5
8690,0.0329487500688792,11,107.82567174973336,11.0
10328,0.019222335676917,15,38.73996845958964,3.5
9460,0.0119090188812673,17,68.29492854981986,6.5
1975,0.0561845890268681,17,597.948672334084,10.0
8627,0.0156976801232335,15,77.27937030164486,1.5
8723,0.0066764449689014,13,76.96746852363991,1.0
3909,0.0088009290234642,11,76.75970139215303,1.0
534,0.0171127480603945,17,590.8857893986631,10.5
6283,0.0105920009873421,10,30.7045443374226,1.0
4635,0.0025699568194736,15,78.79433585786005,4.5
5014,0.019021378902047,13,126.07991133788424,6.0
11487,0.0077523829701311,15,37.61590811038264,5.5
1133,0.0573920542116002,8,406.95436653918887,7.0
1551,0.0382534256800424,10,450.5863584333751,7.5
6938,0.0556106584694329,7,130.84282078127177,0.5
7312,0.0245116534174778,13,20.26890755026649,2.0
10962,0.0096575219728944,13,60.30965828797656,4.5
5458,0.0146969864003065,3,26.827319622448307,2.5
9440,0.015164988722776,13,52.874635230715775,0.5
10214,0.014150881432986,15,79.61485352836964,1.0
269,0.023577484717757,12,341.9581001894183,5.5
661,0.0161080367242281,9,109.1741928961751,3.5
8406,0.0183430676225984,7,56.75714953587345,0.5
10491,0.0107355290502004,15,58.09065265411682,6.0
8259,0.0046484660029442,18,60.33139681298826,15.0
2868,0.0159941257512925,9,76.20502643977954,5.0
9575,0.0142564436577785,15,103.72257732468375,0.5
5991,0.050849342588461,4,58.85249121877722,1.0
2035,0.0136905825856787,11,112.00747873677342,3.5
10311,0.0033321444959129,17,37.765886816428,1.0
9814,0.0191826173823574,12,101.11396870842698,1.0
8315,0.0275520183062361,7,73.95491592750106,1.5
1933,0.0382377558193529,8,199.84746991260292,5.5
3338,0.0039928448574779,7,68.58875622482704,1.5
9290,0.0184449198287128,9,65.58673735739185,2.5
10155,0.0222234115025274,14,74.5250947405889,6.0
6284,0.0122561408600083,14,48.19637057620366,0.5
1948,0.040722287374014,11,513.4250920974865,8.5
8172,0.0179674241862617,19,42.39355926538252,6.5
8560,0.0192275479294221,7,27.324582567717297,2.5
3939,0.0064739325064682,10,65.53284452041969,0.5
205,0.0578871404557244,13,185.5450006484276,6.5
5436,0.016022414023002,14,40.61294893372987,2.0
2235,0.0414639848841429,12,243.70824862777772,6.5
5007,0.0049394991838465,15,61.12664156154622,5.0
3369,0.0038364952354705,13,55.84217173902937,2.5
6753,0.0186188503950424,14,82.06753959201835,6.0
322,0.0159194592511773,9,330.710092133673,3.0
9996,0.0095843047778023,13,37.63324634507034,0.5
4273,0.0383192632482263,10,79.36968178541949,2.5
6552,0.0175508019515411,9,23.42715396647126,1.0
7955,0.0065000655560019,12,78.22610332994671,2.0
9117,0.0322903897949959,7,78.52753174643591,0.5
9213,0.0268028137669191,9,51.87898610438286,1.0
2764,0.0096489914111108,13,79.48105611559272,5.5
6254,0.0028618455535274,15,68.82727901012431,5.5
9650,0.0108988347173455,12,64.69886675495174,0.5
1736,0.0300080997838501,12,360.48093756488186,3.0
858,0.0432711034191251,9,469.5018241611261,5.0
4130,0.0173723060770729,7,84.49958105942744,0.5
8191,0.03242464578324,9,35.4167432597211,0.5
6287,0.0027622072178963,12,39.847751024603006,7.5
1522,0.0040105306626037,15,442.6882627190592,10.5
11399,0.005690122475924,11,40.61457197892463,5.5
8506,0.0431223028034875,19,101.75867352082942,11.0
11478,0.020188302216848,13,45.17938961621493,7.5
2385,0.0338818055011964,5,185.4808836595432,0.5
6707,0.006192860205239,18,36.420195826800544,1.0
11193,0.0126621111792863,10,40.38473421743048,2.5
9919,0.0042000934925949,19,36.537357808481445,18.0
2914,0.0066972586362785,17,53.09789749839442,6.5
3551,0.0022073267799687,20,79.81047496452142,0.5
2318,0.0092566748572928,12,31.65967404976716,1.5
416,0.0449338046539717,9,333.4666363500159,5.0
96,0.0029373611143368,15,331.56183361737936,9.0
8251,0.0277260739277829,9,31.80623710453659,4.5
5417,0.049054999750886,13,60.19174277621059,1.5
6394,0.0159196517166861,13,61.53734812976385,0.5
6607,0.0287116539238989,17,53.06522832355713,0.5
741,0.0420557132078345,13,589.6908580819859,6.5
10026,0.0258793366508278,9,26.85660707814745,0.5
4957,0.0059997902868627,13,33.78492839593937,6.0
4050,0.0305767124688145,21,69.89823797403622,7.5
11115,0.0482181616866608,13,131.2216189553002,5.5
7672,0.0120003526131364,11,55.45857301006311,0.5
6116,0.0291049861519572,9,52.59771412571082,0.5
5285,0.0309722410159016,11,107.68418088326622,3.5
8791,0.0164976892310528,11,66.26910470408703,5.0
262,0.0440285041443657,9,433.73316733819047,3.0
7298,0.0177650635216464,11,49.090597050249855,1.5
4907,0.0444916908365295,7,101.4722507672972,3.5
9995,0.0082877640391658,9,46.9089096098092,4.5
6162,0.0296185220409324,11,80.19642633481246,1.0
8482,0.0286886565525139,10,46.24150048590011,0.5
7693,0.0019814854068034,16,46.29686708994195,12.0
712,0.051861952642882,9,290.8074083142807,5.5
1544,0.004651166632863,14,208.2556998582212,3.5
4501,0.0230098019197253,13,55.93188257408515,10.0
24,0.0272474669391304,9,607.4053673399976,1.5
689,0.0413087506348364,13,261.1566660057115,6.0
3434,0.0066972586362785,13,36.93905321395975,1.5
7889,0.0067340321813311,17,36.81488081223067,8.5
3266,0.0254040355684748,7,52.13989688958207,1.5
9873,0.0036685501440296,14,40.920428215165344,4.0
2493,0.0117097422100105,17,32.87084099167528,10.5
2269,0.0161280563475028,19,280.1835919800511,8.0
260,0.0119807404653196,11,285.47891248331507,6.5
7284,0.0031538909684787,13,55.41711064593453,0.5
3982,0.0153145032046593,15,59.13245691612602,8.5
10893,0.0044578848161762,15,92.3934352375752,6.0
7055,0.0331491543518902,8,60.74202220636674,0.5
2388,0.0370471052839334,13,65.07666002252651,5.0
2329,0.0037843731133198,11,42.62144298758256,7.0
6875,0.0002310155704829,12,44.3130454391678,2.0
1338,0.0410365834699204,11,265.98301149198187,9.0
10592,0.0234056804859319,9,24.77650096361469,2.0
9007,0.0034029868075631,13,64.30524132992582,8.0
10759,0.0011633909080579,17,52.424871840568194,0.5
8735,0.007111319356083,11,21.26192220702305,2.5
4753,0.0419035722387688,6,58.64993139914999,3.0
8051,0.012169177496208,13,20.84138386120269,3.0
7362,0.0003218545404717,18,59.630068901415,0.5
2100,0.0437768264785369,5,150.75640987098194,1.5
9368,0.0131840143258274,15,30.35375736111594,2.0
8381,0.0410092903283789,5,98.10148752933743,1.5
1487,0.024848081775056,7,203.48992340108944,1.0
9134,0.0191174382543968,11,15.002441207600182,3.5
9799,0.0067061804460069,15,33.719075820946664,0.5
11053,0.0118763309680689,7,49.68139211672968,1.0
10686,0.018062515378999,9,32.87328447282459,6.0
9677,0.0191397781384825,11,68.47013705235845,1.5
758,0.0199006555372305,15,550.4686191633396,14.5
3357,0.0078388935750202,13,57.168640161969485,5.0
1171,0.0324442747432218,11,259.6775569696966,5.5
1859,0.0124683758507462,9,229.5781510540719,6.5
6740,0.0020519579440172,12,48.06741176950087,3.5
8653,0.0118182848235877,17,48.86882054125872,2.0
1583,0.0711727225726965,9,108.80521003365946,4.5
601,0.0386863998143023,9,115.8181832118774,2.0
1601,0.0413323823356028,8,132.3211001131575,4.5
7230,0.0234980007895848,9,148.14627022916406,0.5
10714,0.0377530335992752,7,60.94728687434536,0.5
9226,0.0240896854498005,7,87.50989620376515,1.5
10573,0.0057446816281832,15,86.83816946355589,6.0
8391,0.0141958644582009,11,85.152474113535,1.5
8873,0.0189483554240847,9,58.88003810052054,0.5
927,0.0118962977583665,11,102.50531140964112,5.5
7099,0.0196391160224034,15,14.966857917996682,5.0
9662,0.0344554802036332,7,76.84535124399198,0.5
10837,0.007439646337997,7,61.50805809759808,2.0
3569,0.0318355642410352,15,156.98111450903895,0.5
1692,0.0143613132125697,11,287.3453396842922,6.5
9308,0.022213025169163,10,87.10966788067356,5.5
5173,0.0201740024536447,8,47.10456287611636,3.0
1772,0.0212540921422421,10,503.6161039678748,6.0
7739,0.0314895731581872,7,79.66808280590634,0.5
9032,0.0297865284294296,11,53.20156706602965,2.0
7523,0.013777443035531,11,30.529618687227327,3.5
3499,0.0018891901195576,13,57.426915169957546,9.0
7760,0.0377190361472079,9,34.44004499443562,1.0
9347,0.0115113223110991,12,70.17977751371829,7.0
10085,0.0143619894361366,17,75.80084798132208,11.0
10639,0.0151396542807096,7,58.87652184206154,1.0
6541,0.0004767015291884,17,72.51322616426606,7.5
535,0.0243485463032513,12,286.55621414861605,11.0
6355,0.0067340321813311,27,60.67991633229029,6.5
10217,0.0371313314475192,9,129.44594974834092,2.0
3088,0.0124962985774796,11,52.0309496988331,0.5
9511,0.0066910518833918,20,78.08003080773918,3.5
8016,0.0309747820388359,15,51.13533762386096,4.5
429,0.0294303857901541,14,204.34687903820856,8.5
7698,0.0412590755829502,7,57.03699457369752,1.5
2753,0.0423109620398629,13,84.25928117924903,0.5
8811,0.0110000644238636,7,96.98848191924648,0.5
4201,0.0144499476924955,11,58.749409903951374,5.0
8365,0.0176193117759506,15,49.57542883860159,1.0
5424,0.0209945337633388,11,22.23525889845337,2.5
2621,0.0323927903419845,5,63.98807032979858,3.0
4261,0.0184748131553491,5,59.50185872228069,3.0
1694,0.0421973146399046,8,133.50373429351143,1.0
7443,0.0200066560096008,15,47.3724335551542,10.5
6759,0.0246332542547222,7,33.74644078454793,2.5
4913,0.0567836350664721,15,107.28078575489415,5.5
8932,0.0259973560862101,8,102.00207517420296,0.5
6135,0.0284905647759252,12,58.06352175500337,0.5
6685,0.0357746263147067,13,62.95983575239654,5.0
11139,0.0371452118253197,11,67.8275328959413,10.0
10489,0.0057055929183618,11,80.98339372114353,8.5
9930,0.0082747146837922,11,89.77950964202522,4.5
4225,0.0329801199916617,9,28.53729912599036,1.5
1419,0.0370228324721928,9,142.62305884415218,3.5
218,0.0544886864088027,11,307.0695459577317,7.5
7135,0.0491556664795895,8,68.57390444690859,3.5
6022,0.004396616943993,15,30.008608790853668,0.5
6148,0.0140305910609739,12,49.42987950907072,6.0
231,0.0351265730761198,10,493.82746672753154,6.5
2249,0.0033251357766768,13,135.2035285805256,8.0
2166,0.0217847603530607,10,289.2017291385353,9.0
8403,0.0238728774687233,12,85.5175905927035,8.5
7227,0.0293777843029254,13,35.660193690759726,2.5
3351,0.0261611155174246,13,46.729189887050254,1.0
109,0.0453473847153036,9,478.72246524522825,1.5
1764,0.0128637391134818,11,110.91252579806417,6.5
2444,0.0025852231056502,13,54.84586890493668,0.5
2675,0.0356525192918861,5,51.86532289256474,1.0
6360,0.0054213520230961,11,34.19215576159245,6.0
6673,0.0225464210006682,15,55.261624731532734,0.5
5591,0.0213543589640621,13,70.55609193666412,1.5
5363,0.0155573506734807,17,45.39844220551516,5.0
2332,0.0113649327687799,9,27.559736255994903,0.5
3647,0.0138661517664635,18,85.62964460486947,7.0
745,0.0478536733498486,15,622.3544983223237,16.0
8102,0.0490138986983921,9,69.74989849342973,1.0
11493,0.0242375830990457,13,81.5545494209244,1.0
3259,0.0266584526254916,5,62.70638190831337,4.5
7048,0.0048620886947987,10,44.96041010224996,4.5
8521,0.0005508824522424,18,51.13724257451706,11.5
6627,0.0064175652828959,15,43.38318321582109,2.5
3414,0.0327051981517501,14,24.622719596187988,2.5
10254,0.026644900251866,11,32.50117936562072,5.0
10250,0.0045986468351335,13,37.27673118045626,1.5
7988,0.0331419418832799,9,86.01610325707188,2.5
5927,0.0346596189956727,9,58.73024518268888,0.5
2990,0.0083427139640352,11,48.913043657533215,6.5
4454,0.0187675397126509,13,31.13960187104999,0.5
11397,0.0028689355228479,13,53.85585960024452,5.0
5917,0.0227968252065018,14,28.310283784673548,1.5
1857,0.0506379581522833,7,125.44586302776688,1.0
4442,0.0127061255663329,15,72.4330442438912,0.5
3907,0.0389228684177407,10,83.78379973274218,1.0
2708,0.0216205440249961,13,57.76147663965794,0.5
8706,0.0050738831152186,13,27.885000308185404,0.5
5191,0.0262924613174337,9,30.000520828812288,2.5
1988,0.0301843213938735,13,229.09540392937285,7.5
2072,0.0365725325659962,11,371.4735714123045,10.5
4649,0.0101548531111088,16,63.46906542265295,8.0
436,0.0481500100246385,14,602.9851157405857,9.5
431,0.0810764853780257,14,644.5782319997851,6.5
11268,0.0172900613653741,12,29.44871900068405,3.0
1,0.0370223393396065,10,155.18403106020205,5.0
10007,0.0057488662347289,13,36.55974215026345,0.5
5109,0.0111628455428736,15,25.234070238097736,0.5
4716,0.0261847627510216,11,48.14713877953964,2.5
5542,0.0113490000575824,15,84.43142499889333,6.5
6084,0.0270096465517033,13,64.7418778086294,2.5
3484,0.0140608963212458,9,45.172439788063805,2.5
8193,0.032821683200531,6,54.16296211290285,1.0
7489,0.0271203213236814,5,132.37754143570766,1.5
3401,0.0200329089393727,5,73.86053356135974,1.5
5408,0.022772623328366,7,58.54510063697688,2.0
2883,0.0040506359891567,15,53.26544395319775,11.5
7056,0.0062283016401525,7,30.512428628040247,2.5
1806,0.0599125940800382,13,286.3490975436495,7.5
1632,0.0756901315584466,15,590.6140223020816,8.5
5547,0.0167234304603103,9,37.383151285037485,6.0
3392,0.0211660202526542,5,71.59776355511218,1.5
8090,0.0145876240219906,9,70.40202633802524,2.5
2266,0.0403564981810142,6,167.04925943602683,3.0
7859,0.0106440279504256,7,46.9584829513662,1.5
2245,0.0535519894077789,9,395.4665102662772,4.5
10987,0.0143999772720739,21,40.79340695236486,13.0
3093,0.0264088096816039,5,75.41857804322818,0.5
8076,0.0067340321813311,23,73.7612908465121,0.5
2014,0.0129158528853965,13,82.65496218278429,2.5
9428,0.0155875146383674,11,69.23610109843347,1.5
2428,0.0318003652358176,6,59.24454418446479,2.5
2518,0.0080411019680939,11,53.15854639366562,1.5
7870,0.0210386726086242,7,35.0174691337231,1.5
4994,0.0164173801226077,7,32.451323222732384,3.5
8026,0.0199004710836052,11,89.41487855951324,5.5
5492,0.0307589292139058,5,79.4463108557833,1.5
9858,0.0327456501494642,9,56.4965214291442,0.5
1473,0.0369960951661876,15,265.0126019630364,6.0
9789,0.0041502743247834,16,31.18678762963973,2.0
401,0.0169216675708643,11,390.6692606174771,3.5
2877,0.0301760217317745,15,34.37504971587314,6.0
2374,0.0283953847964117,13,86.13066359280822,5.0
1262,0.0227465222104883,17,285.2588745127507,9.0
8267,0.0205647882935822,11,163.0808713659231,0.5
4824,0.0037517209822537,18,49.35066152513814,11.5
11379,0.0322412737522119,9,71.99309252347582,1.5
5473,0.0276222902598379,9,61.65967109109892,1.5
9968,0.0220921700437113,13,58.6522499635031,10.5
8113,0.0260132594882298,14,75.24970475959523,4.5
1545,0.0058967525816746,15,224.49938013207853,3.5
1688,0.0293728280492326,13,96.14936652726188,3.5
3623,0.0168799516464757,13,39.43722761395633,2.5
7333,0.0015892958715606,9,37.24480222754244,0.5
2537,0.0097637682254827,13,69.87889565951761,5.5
5266,0.02339796101906,17,34.478084071624394,6.0
8985,0.0216140190346756,19,57.02667789892288,0.5
2568,0.0259921517868439,16,51.132549297450936,2.5
4092,0.0159834000377649,14,60.443231857204246,2.5
4769,0.0081529737567609,13,44.41204439676246,0.5
5432,0.0388127874760941,15,132.3391196061278,11.5
8747,0.0365130236909339,7,25.14250400840179,2.5
8775,0.0165400793622714,7,53.06145556245371,1.5
9042,0.0156297533896569,11,21.189550970053613,3.0
4184,0.0065547637512373,11,42.31320969678086,1.0
1763,0.0349571266714727,11,287.1278416680234,5.5
6853,0.0324741290003491,5,41.385820431791615,0.5
8173,0.0192389498288947,11,35.21543629042525,2.5
10043,0.0330926150614119,7,29.06684275349233,1.5
6750,0.0155593920304868,14,40.62159240516366,5.5
6974,0.028384309437075,9,45.84242393276397,5.0
4193,0.0042000934925914,15,32.968142766919705,2.0
4198,0.0274572279318587,9,43.474051617746646,1.0
2824,0.023869105666443,11,83.94325592234168,0.5
6017,0.0115512662105738,13,30.2155101029463,10.0
3121,0.0232313649442219,5,114.71006887951792,1.5
219,0.0104130732791887,13,208.65588845071267,3.5
9244,0.0090475472863333,9,54.36729022209724,0.5
195,0.0303752275081503,15,81.63715752205762,1.5
716,0.0433342457449557,13,306.5133927921217,7.5
10818,0.0280465180149449,5,101.41609158714655,2.0
7847,0.0177637594103234,15,57.28896395140167,8.0
8441,0.010548018947956,21,44.7236523343633,10.5
8896,0.0213733584481605,7,41.23801909342882,1.0
10422,0.0166999727208001,13,61.59411466152834,0.5
2213,0.0289248559541146,13,682.7706276491899,11.5
7575,1.7546931061929172e-05,13,40.79342490677879,4.0
10659,0.0264445785016818,16,59.44234667410936,2.5
6791,0.03352517493115,6,55.77976626177946,3.0
7924,0.0281143985814416,12,56.707247456233496,0.5
3542,0.0114197197291385,21,55.92619037205422,18.5
2925,0.0575507585849264,16,99.67548908834108,6.0
2971,0.0235221036784718,7,40.697483414211256,1.0
5081,0.0088518946421878,19,48.52262680956174,13.5
545,0.0703899466768467,6,116.84049248267378,5.5
11101,0.0123270154531844,12,48.30605147779106,0.5
2114,0.0491612154002076,11,102.76621060917226,1.0
3559,0.0117097422100052,13,93.2908862275678,0.5
8154,0.0232937375884283,11,62.38504662953094,1.0
4084,0.0107963520974339,9,34.76768603441276,1.5
56,0.0166660038017187,15,327.2190365054614,10.5
5174,0.0069899668902912,13,43.46205466050242,8.0
6519,0.0194392861625827,15,76.93112788397164,5.5
6805,0.015546086716081,12,26.404271375574822,1.0
8987,0.0276375025817237,5,51.38086854407728,1.5
608,0.0321369462172245,9,434.3349104701636,5.0
4270,0.01908970282228,11,68.48782752819109,2.5
4857,0.0209227148965611,11,49.78917466741641,10.5
832,0.0328224631219886,12,252.65174992127257,5.5
8189,0.0011170907697137,11,28.713283280021287,2.5
5757,0.0064745345074275,13,61.71789951945667,4.5
9126,0.0004052691863662,13,37.645635174031135,0.5
3363,0.0063423177086745,17,52.63396690974612,1.0
9233,0.0003598193252982,10,61.26129918099803,0.5
405,0.0664942850906147,11,488.3061418655245,7.5
8734,0.0068626179096442,16,54.54343971923892,1.0
6032,0.0245552212971618,9,29.191924517428617,1.0
9720,0.0094627954501991,8,27.58655589968146,1.5
4956,0.0087240287954251,13,35.76290468575644,1.0
6132,0.0197501164794262,7,72.63433809371777,2.5
1695,0.0265255575448262,15,220.8224815533396,7.0
871,0.0495500171538147,14,397.6836164453629,10.0
9603,0.0199544104941322,9,40.45973596521608,4.5
5919,0.0088518946421816,17,46.669879330449845,0.5
6692,0.0434127325629098,15,90.52457798161778,11.5
2296,0.0503100971678334,11,213.9486946567156,7.5
7645,0.0187311244428491,7,103.3408087538812,3.5
11123,0.0155637180112755,12,33.56244180628102,5.5
3708,0.0113664749144213,15,85.81869913424318,5.5
66,0.0026372094413305,13,252.4695091042555,4.5
8445,0.0007682989680719,17,34.33501225289209,6.0
1006,0.0454469314133136,11,261.32985098458425,4.5
2234,0.0253491494147573,14,160.8202971292803,7.5
10804,0.022113683604128,11,31.94627447958525,0.5
3825,0.0311245324951396,7,84.61171078262453,2.5
3596,0.0144646852495236,18,52.367144958396864,6.0
3738,0.0339852725719582,14,45.24881839790129,8.0
1330,0.0316052432328817,13,250.80700704955643,3.5
8657,0.0185023589003474,5,38.88016821554081,0.5
5705,0.0394860323270394,11,86.73319417994618,11.5
11074,0.0140650334571472,13,67.63938877652946,0.5
10883,0.0369017243323561,12,58.805205943808666,0.5
7415,0.0077702778368258,11,77.88780555328447,6.0
4012,0.0142122331424392,17,36.17008972376209,5.5
5447,0.0005763398648204,24,35.765519194906844,5.0
241,0.0592563409410344,9,547.92551110772,6.5
7875,0.0267737166084254,7,82.33035351178204,2.0
6859,0.0094687299003695,17,72.73542393174904,7.5
10376,0.0249280515417211,8,72.28088183542208,2.5
1012,0.0577196649409073,14,415.29161676239625,5.5
10480,0.0149335210815788,13,63.42102618611591,6.5
8440,0.0150484766956999,13,51.422295178319786,8.5
7904,0.0180540689163284,7,44.55570052438576,2.5
6164,0.0210564289226518,22,70.30802416309784,0.5
8564,0.0197232515644525,3,130.8963557820891,1.5
4897,0.0213602402056856,7,53.67777669517898,3.5
939,0.0304276839043793,8,591.8202942973378,4.5
11354,0.0003702243236762,19,52.11780525885563,5.5
2027,0.017425927800287,10,263.00619998484586,5.0
3490,0.0183138289563395,11,45.72350240166429,2.5
10201,0.0059935835339679,13,45.94276649232989,14.5
6581,0.0361776636830128,14,48.08056491615141,0.5
7688,0.0143995463858019,13,68.10678512224388,5.5
9223,0.043911873304133,7,19.258444779174148,0.5
8029,0.0249336776987494,13,77.98864350419873,0.5
5364,0.0299963150093365,8,51.124957021681205,0.5
381,0.0237933917937209,11,115.83106005150886,4.5
9204,0.0132541364122991,14,43.02781735582517,7.5
1177,0.0178627898839027,11,147.44698630196294,3.0
8159,0.0145090276320889,11,32.37219461783523,0.5
1391,0.0550835362656156,11,431.4706415861701,6.0
4797,0.0039233606764708,11,44.73453054024654,6.0
223,0.0351700310079152,11,340.857282468365,10.5
2611,0.0116552066169743,13,43.04049124625264,10.0
5924,0.0011382425257178,11,39.1302412623536,1.0
5758,0.0100244544091072,17,38.23014445843097,7.0
7166,0.0198248266526497,9,63.80677618795672,0.5
8688,0.0211229863992845,9,32.94696406964153,0.5
7224,0.0190831664497137,18,68.36125890261238,7.5
6652,0.0039572044064062,16,45.55853463540064,8.5
10846,0.0164236989825394,15,98.54024152202363,5.0
8072,0.0246203765069563,8,103.83108418469274,2.5
6520,0.0462865560843188,7,39.22020042138681,4.0
2867,0.0020182722347632,15,44.66403448595413,0.5
7308,0.0406197670478021,11,38.84137412283453,2.0
8483,0.0192373042435214,17,86.45034193740213,7.5
7068,0.0101267000451683,3,522.283261435575,1.5
10586,0.0055098573017993,15,51.92516870007501,8.5
361,0.0142814297645674,13,210.00567328646147,9.0
1778,0.0614621433118283,9,105.20452782927762,2.0
6677,0.0298983429264989,8,40.842339302340406,3.5
546,0.0366239560931127,17,178.9907087759725,14.0
8631,0.0344085171995773,7,62.62006046512771,0.5
10300,0.0217275772752918,11,36.11129173298845,3.0
507,0.0396749308703672,10,340.2801422288884,5.5
5061,0.0326751480543352,9,51.14506215474276,2.0
5849,0.0017268678660409,13,40.02274133812863,3.0
977,0.0611200804448825,11,488.6062078680412,8.5
10086,0.0222251175428338,7,78.51191378044959,2.0
8566,0.000433643612006,13,40.02604742734723,7.0
9627,0.0359001480469971,13,58.08860587768052,1.5
4143,0.0146458900325079,10,52.69956026708145,1.5
349,0.0244530947352217,11,273.1285549325285,6.5
11375,0.0181904378597947,5,45.85651875687905,2.0
8114,0.0295630866921108,7,40.16549626039432,2.5
5320,0.0162939687467988,6,89.18221395074384,2.5
4717,0.0312610869276892,7,32.95167656252486,5.5
8145,0.0136311080601831,11,34.58873890986776,0.5
9445,0.0296445507519416,18,30.22749033371775,0.5
7101,0.0163146282689981,13,42.25882858942023,1.0
6291,0.0330657026028959,8,96.00257361459118,0.5
1327,0.0150533512002786,13,328.6754965482672,8.0
2459,0.0220834359387174,13,67.01181609308728,8.5
117,0.0392308341210521,3,174.02906433804384,2.0
10729,0.0226398761718966,9,36.50637385486608,0.5
4963,0.0533932212054208,17,57.69757580614848,12.5
1586,0.0454277365195991,12,155.71941946223745,3.0
10127,0.0372448337419917,7,28.51014073974381,3.5
854,0.0345717655013952,10,107.3964913191127,1.0
4537,0.0007718038283845,15,35.856076237159584,9.5
10263,0.0194812184570496,9,33.19982704209466,4.5
1979,0.0453823845574374,9,214.248477605443,1.0
1245,0.0362597285866139,11,200.5832742337799,6.5
8310,0.0326861910522686,5,79.34571310096091,0.5
2001,0.0208044370453275,11,527.3488624752179,3.5
465,0.0526395121011376,11,349.4684307373575,3.5
5128,0.0362309220215943,7,57.16977611274378,1.0
3914,0.0126067416282196,7,46.39538488127079,3.5
2806,0.0178471981212444,8,68.31025199297504,1.5
7354,0.0057019421510227,11,34.91110362406207,0.5
3491,0.009390179471409,17,54.98193950630516,6.5
7242,0.0054517794408761,13,38.65856778621332,1.0
7420,0.0119446839995411,11,70.46953990688104,5.0
9872,0.0090646098905597,10,61.674564879900046,3.5
10001,0.0037517209822519,15,31.017132362615342,5.5
5267,0.0260507800962037,9,47.72057646308089,2.5
11291,0.0087900734444801,13,42.16145029081661,5.5
9784,0.0003067575077269,17,39.22033114342611,7.0
4271,0.0203282465427609,13,24.95215147600002,2.5
10257,0.0094145594877357,11,74.0980564701683,2.0
8782,0.0265515950814645,13,49.7261543826536,3.0
8127,0.0250617496525822,9,112.2736633778432,5.5
9889,0.005471216781463,13,45.60689923479232,4.5
9791,0.0248668585029352,9,50.51185272413792,4.5
7304,0.0286070527773389,9,42.129792707699735,1.0
6659,0.0069047259767476,14,57.84186754095168,12.5
7192,0.028690899976536,7,37.06643239045606,2.5
11136,0.0029662105353684,17,44.10118536707659,7.5
192,0.0058939451983439,23,243.76238750574296,14.0
7212,0.0083016012800447,13,36.03875680690859,8.5
5765,0.0185364762195425,11,26.99438418159877,5.0
10607,0.0347797314102411,7,59.04239902656818,1.0
10722,0.0338882486157112,19,92.27876838011008,6.5
3904,0.0391321404883333,7,22.23243688847446,1.5
4511,0.0117987611355507,9,38.20844479831978,4.5
5689,0.0003618665254783,11,36.368374879918,5.0
2215,0.0455234663449535,7,102.26774133600854,1.0
7633,0.0116827009028526,16,49.82223281640938,3.5
348,0.0361679554642209,13,249.5572955254965,9.0
4294,0.0223207145577806,12,45.40983081200589,2.0
7258,0.0316447972123157,15,48.02341652940001,3.0
10627,0.0221130706024492,12,38.04201393484249,1.5
8727,0.013054859741044,13,77.86008835966602,4.5
873,0.024360127918825,17,229.7230797272556,6.5
7253,0.0196318640695611,11,56.92179565256616,0.5
8455,0.0316785674941502,5,48.66338960945127,2.0
8351,0.0174837827683234,12,43.19123649719061,3.0
3303,0.0312830160274968,8,22.658146472350733,4.5
4376,0.0170826306533529,15,30.567811718885768,11.5
5188,0.0357707926557369,7,64.75268077824076,1.5
7607,0.0236345903374854,11,20.793123957362685,3.5
