,ApEn,RMS
7612,0.0201779314771735,86.55173669545863
3251,0.0174970029688346,38.7932407429922
10071,0.0030183930262919,41.43184939791187
1377,0.0869798799627687,447.9039612417976
2938,0.0137648982771345,86.08127461790833
4009,0.0081648962330618,42.51010334871876
1173,0.0183361340810739,286.6933691082251
6674,0.0020452641358756,47.13608540041271
1027,0.0386133876465435,230.4111569988121
1310,0.0555095849139632,501.476995242865
560,0.0171111869784943,118.53600166787407
2171,0.028739064084454,118.52046278029904
11200,0.0119720816836665,84.43408232350548
6882,0.0186886092156597,24.161656493942008
8317,0.0178804594510157,70.53992732953621
443,0.0401028792609259,152.77573848465354
9870,0.0420565657940126,427.6968941911798
84,0.0132044081059645,394.0949066026561
6618,0.0160699051786599,36.11819383331966
11430,0.0120282960203201,71.76578659082614
9534,0.0134734464491739,75.58356302794941
10182,0.0273523491301888,58.57788535227053
7085,0.0029047951293987,46.025028220048384
2812,0.0023131718684972,91.2129901401796
9249,0.0132960546789746,56.54725709666429
11382,0.0209188737695207,30.1175026329168
10511,0.0521411288790698,63.914783965644446
5224,0.0085067256904811,66.14738884325858
1974,0.0662711488075062,645.5112292364189
2833,0.0167679236805096,66.82724273149199
4663,0.0001997143684704,57.18929300467877
1209,0.0096079039527912,285.3636514593594
2887,0.0239248215103908,54.45724742286375
6054,0.0139288222691487,114.32954612517057
8690,0.0329487500688792,107.82567174973336
10328,0.019222335676917,38.73996845958964
9460,0.0119090188812673,68.29492854981986
1975,0.0561845890268681,597.948672334084
8627,0.0156976801232335,77.27937030164486
8723,0.0066764449689014,76.96746852363991
3909,0.0088009290234642,76.75970139215303
534,0.0171127480603945,590.8857893986631
6283,0.0105920009873421,30.7045443374226
4635,0.0025699568194736,78.79433585786005
5014,0.019021378902047,126.07991133788424
11487,0.0077523829701311,37.61590811038264
1133,0.0573920542116002,406.95436653918887
1551,0.0382534256800424,450.5863584333751
6938,0.0556106584694329,130.84282078127177
7312,0.0245116534174778,20.26890755026649
10962,0.0096575219728944,60.30965828797656
5458,0.0146969864003065,26.827319622448307
9440,0.015164988722776,52.874635230715775
10214,0.014150881432986,79.61485352836964
269,0.023577484717757,341.9581001894183
661,0.0161080367242281,109.1741928961751
8406,0.0183430676225984,56.75714953587345
10491,0.0107355290502004,58.09065265411682
8259,0.0046484660029442,60.33139681298826
2868,0.0159941257512925,76.20502643977954
9575,0.0142564436577785,103.72257732468375
5991,0.050849342588461,58.85249121877722
2035,0.0136905825856787,112.00747873677342
10311,0.0033321444959129,37.765886816428
9814,0.0191826173823574,101.11396870842698
8315,0.0275520183062361,73.95491592750106
1933,0.0382377558193529,199.84746991260292
3338,0.0039928448574779,68.58875622482704
9290,0.0184449198287128,65.58673735739185
10155,0.0222234115025274,74.5250947405889
6284,0.0122561408600083,48.19637057620366
1948,0.040722287374014,513.4250920974865
8172,0.0179674241862617,42.39355926538252
8560,0.0192275479294221,27.324582567717297
3939,0.0064739325064682,65.53284452041969
205,0.0578871404557244,185.5450006484276
5436,0.016022414023002,40.61294893372987
2235,0.0414639848841429,243.70824862777772
5007,0.0049394991838465,61.12664156154622
3369,0.0038364952354705,55.84217173902937
6753,0.0186188503950424,82.06753959201835
322,0.0159194592511773,330.710092133673
9996,0.0095843047778023,37.63324634507034
4273,0.0383192632482263,79.36968178541949
6552,0.0175508019515411,23.42715396647126
7955,0.0065000655560019,78.22610332994671
9117,0.0322903897949959,78.52753174643591
9213,0.0268028137669191,51.87898610438286
2764,0.0096489914111108,79.48105611559272
6254,0.0028618455535274,68.82727901012431
9650,0.0108988347173455,64.69886675495174
1736,0.0300080997838501,360.48093756488186
858,0.0432711034191251,469.5018241611261
4130,0.0173723060770729,84.49958105942744
8191,0.03242464578324,35.4167432597211
6287,0.0027622072178963,39.847751024603006
1522,0.0040105306626037,442.6882627190592
11399,0.005690122475924,40.61457197892463
8506,0.0431223028034875,101.75867352082942
11478,0.020188302216848,45.17938961621493
2385,0.0338818055011964,185.4808836595432
6707,0.006192860205239,36.420195826800544
11193,0.0126621111792863,40.38473421743048
9919,0.0042000934925949,36.537357808481445
2914,0.0066972586362785,53.09789749839442
3551,0.0022073267799687,79.81047496452142
2318,0.0092566748572928,31.65967404976716
416,0.0449338046539717,333.4666363500159
96,0.0029373611143368,331.56183361737936
8251,0.0277260739277829,31.80623710453659
5417,0.049054999750886,60.19174277621059
6394,0.0159196517166861,61.53734812976385
6607,0.0287116539238989,53.06522832355713
741,0.0420557132078345,589.6908580819859
10026,0.0258793366508278,26.85660707814745
4957,0.0059997902868627,33.78492839593937
4050,0.0305767124688145,69.89823797403622
11115,0.0482181616866608,131.2216189553002
7672,0.0120003526131364,55.45857301006311
6116,0.0291049861519572,52.59771412571082
5285,0.0309722410159016,107.68418088326622
8791,0.0164976892310528,66.26910470408703
262,0.0440285041443657,433.73316733819047
7298,0.0177650635216464,49.090597050249855
4907,0.0444916908365295,101.4722507672972
9995,0.0082877640391658,46.9089096098092
6162,0.0296185220409324,80.19642633481246
8482,0.0286886565525139,46.24150048590011
7693,0.0019814854068034,46.29686708994195
712,0.051861952642882,290.8074083142807
1544,0.004651166632863,208.2556998582212
4501,0.0230098019197253,55.93188257408515
24,0.0272474669391304,607.4053673399976
689,0.0413087506348364,261.1566660057115
3434,0.0066972586362785,36.93905321395975
7889,0.0067340321813311,36.81488081223067
3266,0.0254040355684748,52.13989688958207
9873,0.0036685501440296,40.920428215165344
2493,0.0117097422100105,32.87084099167528
2269,0.0161280563475028,280.1835919800511
260,0.0119807404653196,285.47891248331507
7284,0.0031538909684787,55.41711064593453
3982,0.0153145032046593,59.13245691612602
10893,0.0044578848161762,92.3934352375752
7055,0.0331491543518902,60.74202220636674
2388,0.0370471052839334,65.07666002252651
2329,0.0037843731133198,42.62144298758256
6875,0.0002310155704829,44.3130454391678
1338,0.0410365834699204,265.98301149198187
10592,0.0234056804859319,24.77650096361469
9007,0.0034029868075631,64.30524132992582
10759,0.0011633909080579,52.424871840568194
8735,0.007111319356083,21.26192220702305
4753,0.0419035722387688,58.64993139914999
8051,0.012169177496208,20.84138386120269
7362,0.0003218545404717,59.630068901415
2100,0.0437768264785369,150.75640987098194
9368,0.0131840143258274,30.35375736111594
8381,0.0410092903283789,98.10148752933743
1487,0.024848081775056,203.48992340108944
9134,0.0191174382543968,15.002441207600182
9799,0.0067061804460069,33.719075820946664
11053,0.0118763309680689,49.68139211672968
10686,0.018062515378999,32.87328447282459
9677,0.0191397781384825,68.47013705235845
758,0.0199006555372305,550.4686191633396
3357,0.0078388935750202,57.168640161969485
1171,0.0324442747432218,259.6775569696966
1859,0.0124683758507462,229.5781510540719
6740,0.0020519579440172,48.06741176950087
8653,0.0118182848235877,48.86882054125872
1583,0.0711727225726965,108.80521003365946
601,0.0386863998143023,115.8181832118774
1601,0.0413323823356028,132.3211001131575
7230,0.0234980007895848,148.14627022916406
10714,0.0377530335992752,60.94728687434536
9226,0.0240896854498005,87.50989620376515
10573,0.0057446816281832,86.83816946355589
8391,0.0141958644582009,85.152474113535
8873,0.0189483554240847,58.88003810052054
927,0.0118962977583665,102.50531140964112
7099,0.0196391160224034,14.966857917996682
9662,0.0344554802036332,76.84535124399198
10837,0.007439646337997,61.50805809759808
3569,0.0318355642410352,156.98111450903895
1692,0.0143613132125697,287.3453396842922
9308,0.022213025169163,87.10966788067356
5173,0.0201740024536447,47.10456287611636
1772,0.0212540921422421,503.6161039678748
7739,0.0314895731581872,79.66808280590634
9032,0.0297865284294296,53.20156706602965
7523,0.013777443035531,30.529618687227327
3499,0.0018891901195576,57.426915169957546
7760,0.0377190361472079,34.44004499443562
9347,0.0115113223110991,70.17977751371829
10085,0.0143619894361366,75.80084798132208
10639,0.0151396542807096,58.87652184206154
6541,0.0004767015291884,72.51322616426606
535,0.0243485463032513,286.55621414861605
6355,0.0067340321813311,60.67991633229029
10217,0.0371313314475192,129.44594974834092
3088,0.0124962985774796,52.0309496988331
9511,0.0066910518833918,78.08003080773918
8016,0.0309747820388359,51.13533762386096
429,0.0294303857901541,204.34687903820856
7698,0.0412590755829502,57.03699457369752
2753,0.0423109620398629,84.25928117924903
8811,0.0110000644238636,96.98848191924648
4201,0.0144499476924955,58.749409903951374
8365,0.0176193117759506,49.57542883860159
5424,0.0209945337633388,22.23525889845337
2621,0.0323927903419845,63.98807032979858
4261,0.0184748131553491,59.50185872228069
1694,0.0421973146399046,133.50373429351143
7443,0.0200066560096008,47.3724335551542
6759,0.0246332542547222,33.74644078454793
4913,0.0567836350664721,107.28078575489415
8932,0.0259973560862101,102.00207517420296
6135,0.0284905647759252,58.06352175500337
6685,0.0357746263147067,62.95983575239654
11139,0.0371452118253197,67.8275328959413
10489,0.0057055929183618,80.98339372114353
9930,0.0082747146837922,89.77950964202522
4225,0.0329801199916617,28.53729912599036
1419,0.0370228324721928,142.62305884415218
218,0.0544886864088027,307.0695459577317
7135,0.0491556664795895,68.57390444690859
6022,0.004396616943993,30.008608790853668
6148,0.0140305910609739,49.42987950907072
231,0.0351265730761198,493.82746672753154
2249,0.0033251357766768,135.2035285805256
2166,0.0217847603530607,289.2017291385353
8403,0.0238728774687233,85.5175905927035
7227,0.0293777843029254,35.660193690759726
3351,0.0261611155174246,46.729189887050254
109,0.0453473847153036,478.72246524522825
1764,0.0128637391134818,110.91252579806417
2444,0.0025852231056502,54.84586890493668
2675,0.0356525192918861,51.86532289256474
6360,0.0054213520230961,34.19215576159245
6673,0.0225464210006682,55.261624731532734
5591,0.0213543589640621,70.55609193666412
5363,0.0155573506734807,45.39844220551516
2332,0.0113649327687799,27.559736255994903
3647,0.0138661517664635,85.62964460486947
745,0.0478536733498486,622.3544983223237
8102,0.0490138986983921,69.74989849342973
11493,0.0242375830990457,81.5545494209244
3259,0.0266584526254916,62.70638190831337
7048,0.0048620886947987,44.96041010224996
8521,0.0005508824522424,51.13724257451706
6627,0.0064175652828959,43.38318321582109
3414,0.0327051981517501,24.622719596187988
10254,0.026644900251866,32.50117936562072
10250,0.0045986468351335,37.27673118045626
7988,0.0331419418832799,86.01610325707188
5927,0.0346596189956727,58.73024518268888
2990,0.0083427139640352,48.913043657533215
4454,0.0187675397126509,31.13960187104999
11397,0.0028689355228479,53.85585960024452
5917,0.0227968252065018,28.310283784673548
1857,0.0506379581522833,125.44586302776688
4442,0.0127061255663329,72.4330442438912
3907,0.0389228684177407,83.78379973274218
2708,0.0216205440249961,57.76147663965794
8706,0.0050738831152186,27.885000308185404
5191,0.0262924613174337,30.000520828812288
1988,0.0301843213938735,229.09540392937285
2072,0.0365725325659962,371.4735714123045
4649,0.0101548531111088,63.46906542265295
436,0.0481500100246385,602.9851157405857
431,0.0810764853780257,644.5782319997851
11268,0.0172900613653741,29.44871900068405
1,0.0370223393396065,155.18403106020205
10007,0.0057488662347289,36.55974215026345
5109,0.0111628455428736,25.234070238097736
4716,0.0261847627510216,48.14713877953964
5542,0.0113490000575824,84.43142499889333
6084,0.0270096465517033,64.7418778086294
3484,0.0140608963212458,45.172439788063805
8193,0.032821683200531,54.16296211290285
7489,0.0271203213236814,132.37754143570766
3401,0.0200329089393727,73.86053356135974
5408,0.022772623328366,58.54510063697688
2883,0.0040506359891567,53.26544395319775
7056,0.0062283016401525,30.512428628040247
1806,0.0599125940800382,286.3490975436495
1632,0.0756901315584466,590.6140223020816
5547,0.0167234304603103,37.383151285037485
3392,0.0211660202526542,71.59776355511218
8090,0.0145876240219906,70.40202633802524
2266,0.0403564981810142,167.04925943602683
7859,0.0106440279504256,46.9584829513662
2245,0.0535519894077789,395.4665102662772
10987,0.0143999772720739,40.79340695236486
3093,0.0264088096816039,75.41857804322818
8076,0.0067340321813311,73.7612908465121
2014,0.0129158528853965,82.65496218278429
9428,0.0155875146383674,69.23610109843347
2428,0.0318003652358176,59.24454418446479
2518,0.0080411019680939,53.15854639366562
7870,0.0210386726086242,35.0174691337231
4994,0.0164173801226077,32.451323222732384
8026,0.0199004710836052,89.41487855951324
5492,0.0307589292139058,79.4463108557833
9858,0.0327456501494642,56.4965214291442
1473,0.0369960951661876,265.0126019630364
9789,0.0041502743247834,31.18678762963973
401,0.0169216675708643,390.6692606174771
2877,0.0301760217317745,34.37504971587314
2374,0.0283953847964117,86.13066359280822
1262,0.0227465222104883,285.2588745127507
8267,0.0205647882935822,163.0808713659231
4824,0.0037517209822537,49.35066152513814
11379,0.0322412737522119,71.99309252347582
5473,0.0276222902598379,61.65967109109892
9968,0.0220921700437113,58.6522499635031
8113,0.0260132594882298,75.24970475959523
1545,0.0058967525816746,224.49938013207853
1688,0.0293728280492326,96.14936652726188
3623,0.0168799516464757,39.43722761395633
7333,0.0015892958715606,37.24480222754244
2537,0.0097637682254827,69.87889565951761
5266,0.02339796101906,34.478084071624394
8985,0.0216140190346756,57.02667789892288
2568,0.0259921517868439,51.132549297450936
4092,0.0159834000377649,60.443231857204246
4769,0.0081529737567609,44.41204439676246
5432,0.0388127874760941,132.3391196061278
8747,0.0365130236909339,25.14250400840179
8775,0.0165400793622714,53.06145556245371
9042,0.0156297533896569,21.189550970053613
4184,0.0065547637512373,42.31320969678086
1763,0.0349571266714727,287.1278416680234
6853,0.0324741290003491,41.385820431791615
8173,0.0192389498288947,35.21543629042525
10043,0.0330926150614119,29.06684275349233
6750,0.0155593920304868,40.62159240516366
6974,0.028384309437075,45.84242393276397
4193,0.0042000934925914,32.968142766919705
4198,0.0274572279318587,43.474051617746646
2824,0.023869105666443,83.94325592234168
6017,0.0115512662105738,30.2155101029463
3121,0.0232313649442219,114.71006887951792
219,0.0104130732791887,208.65588845071267
9244,0.0090475472863333,54.36729022209724
195,0.0303752275081503,81.63715752205762
716,0.0433342457449557,306.5133927921217
10818,0.0280465180149449,101.41609158714655
7847,0.0177637594103234,57.28896395140167
8441,0.010548018947956,44.7236523343633
8896,0.0213733584481605,41.23801909342882
10422,0.0166999727208001,61.59411466152834
2213,0.0289248559541146,682.7706276491899
7575,1.7546931061929172e-05,40.79342490677879
10659,0.0264445785016818,59.44234667410936
6791,0.03352517493115,55.77976626177946
7924,0.0281143985814416,56.707247456233496
3542,0.0114197197291385,55.92619037205422
2925,0.0575507585849264,99.67548908834108
2971,0.0235221036784718,40.697483414211256
5081,0.0088518946421878,48.52262680956174
545,0.0703899466768467,116.84049248267378
11101,0.0123270154531844,48.30605147779106
2114,0.0491612154002076,102.76621060917226
3559,0.0117097422100052,93.2908862275678
8154,0.0232937375884283,62.38504662953094
4084,0.0107963520974339,34.76768603441276
56,0.0166660038017187,327.2190365054614
5174,0.0069899668902912,43.46205466050242
6519,0.0194392861625827,76.93112788397164
6805,0.015546086716081,26.404271375574822
8987,0.0276375025817237,51.38086854407728
608,0.0321369462172245,434.3349104701636
4270,0.01908970282228,68.48782752819109
4857,0.0209227148965611,49.78917466741641
832,0.0328224631219886,252.65174992127257
8189,0.0011170907697137,28.713283280021287
5757,0.0064745345074275,61.71789951945667
9126,0.0004052691863662,37.645635174031135
3363,0.0063423177086745,52.63396690974612
9233,0.0003598193252982,61.26129918099803
405,0.0664942850906147,488.3061418655245
8734,0.0068626179096442,54.54343971923892
6032,0.0245552212971618,29.191924517428617
9720,0.0094627954501991,27.58655589968146
4956,0.0087240287954251,35.76290468575644
6132,0.0197501164794262,72.63433809371777
1695,0.0265255575448262,220.8224815533396
871,0.0495500171538147,397.6836164453629
9603,0.0199544104941322,40.45973596521608
5919,0.0088518946421816,46.669879330449845
6692,0.0434127325629098,90.52457798161778
2296,0.0503100971678334,213.9486946567156
7645,0.0187311244428491,103.3408087538812
11123,0.0155637180112755,33.56244180628102
3708,0.0113664749144213,85.81869913424318
66,0.0026372094413305,252.4695091042555
8445,0.0007682989680719,34.33501225289209
1006,0.0454469314133136,261.32985098458425
2234,0.0253491494147573,160.8202971292803
10804,0.022113683604128,31.94627447958525
3825,0.0311245324951396,84.61171078262453
3596,0.0144646852495236,52.367144958396864
3738,0.0339852725719582,45.24881839790129
1330,0.0316052432328817,250.80700704955643
8657,0.0185023589003474,38.88016821554081
5705,0.0394860323270394,86.73319417994618
11074,0.0140650334571472,67.63938877652946
10883,0.0369017243323561,58.805205943808666
7415,0.0077702778368258,77.88780555328447
4012,0.0142122331424392,36.17008972376209
5447,0.0005763398648204,35.765519194906844
241,0.0592563409410344,547.92551110772
7875,0.0267737166084254,82.33035351178204
6859,0.0094687299003695,72.73542393174904
10376,0.0249280515417211,72.28088183542208
1012,0.0577196649409073,415.29161676239625
10480,0.0149335210815788,63.42102618611591
8440,0.0150484766956999,51.422295178319786
7904,0.0180540689163284,44.55570052438576
6164,0.0210564289226518,70.30802416309784
8564,0.0197232515644525,130.8963557820891
4897,0.0213602402056856,53.67777669517898
939,0.0304276839043793,591.8202942973378
11354,0.0003702243236762,52.11780525885563
2027,0.017425927800287,263.00619998484586
3490,0.0183138289563395,45.72350240166429
10201,0.0059935835339679,45.94276649232989
6581,0.0361776636830128,48.08056491615141
7688,0.0143995463858019,68.10678512224388
9223,0.043911873304133,19.258444779174148
8029,0.0249336776987494,77.98864350419873
5364,0.0299963150093365,51.124957021681205
381,0.0237933917937209,115.83106005150886
9204,0.0132541364122991,43.02781735582517
1177,0.0178627898839027,147.44698630196294
8159,0.0145090276320889,32.37219461783523
1391,0.0550835362656156,431.4706415861701
4797,0.0039233606764708,44.73453054024654
223,0.0351700310079152,340.857282468365
2611,0.0116552066169743,43.04049124625264
5924,0.0011382425257178,39.1302412623536
5758,0.0100244544091072,38.23014445843097
7166,0.0198248266526497,63.80677618795672
8688,0.0211229863992845,32.94696406964153
7224,0.0190831664497137,68.36125890261238
6652,0.0039572044064062,45.55853463540064
10846,0.0164236989825394,98.54024152202363
8072,0.0246203765069563,103.83108418469274
6520,0.0462865560843188,39.22020042138681
2867,0.0020182722347632,44.66403448595413
7308,0.0406197670478021,38.84137412283453
8483,0.0192373042435214,86.45034193740213
7068,0.0101267000451683,522.283261435575
10586,0.0055098573017993,51.92516870007501
361,0.0142814297645674,210.00567328646147
1778,0.0614621433118283,105.20452782927762
6677,0.0298983429264989,40.842339302340406
546,0.0366239560931127,178.9907087759725
8631,0.0344085171995773,62.62006046512771
10300,0.0217275772752918,36.11129173298845
507,0.0396749308703672,340.2801422288884
5061,0.0326751480543352,51.14506215474276
5849,0.0017268678660409,40.02274133812863
977,0.0611200804448825,488.6062078680412
10086,0.0222251175428338,78.51191378044959
8566,0.000433643612006,40.02604742734723
9627,0.0359001480469971,58.08860587768052
4143,0.0146458900325079,52.69956026708145
349,0.0244530947352217,273.1285549325285
11375,0.0181904378597947,45.85651875687905
8114,0.0295630866921108,40.16549626039432
5320,0.0162939687467988,89.18221395074384
4717,0.0312610869276892,32.95167656252486
8145,0.0136311080601831,34.58873890986776
9445,0.0296445507519416,30.22749033371775
7101,0.0163146282689981,42.25882858942023
6291,0.0330657026028959,96.00257361459118
1327,0.0150533512002786,328.6754965482672
2459,0.0220834359387174,67.01181609308728
117,0.0392308341210521,174.02906433804384
10729,0.0226398761718966,36.50637385486608
4963,0.0533932212054208,57.69757580614848
1586,0.0454277365195991,155.71941946223745
10127,0.0372448337419917,28.51014073974381
854,0.0345717655013952,107.3964913191127
4537,0.0007718038283845,35.856076237159584
10263,0.0194812184570496,33.19982704209466
1979,0.0453823845574374,214.248477605443
1245,0.0362597285866139,200.5832742337799
8310,0.0326861910522686,79.34571310096091
2001,0.0208044370453275,527.3488624752179
465,0.0526395121011376,349.4684307373575
5128,0.0362309220215943,57.16977611274378
3914,0.0126067416282196,46.39538488127079
2806,0.0178471981212444,68.31025199297504
7354,0.0057019421510227,34.91110362406207
3491,0.009390179471409,54.98193950630516
7242,0.0054517794408761,38.65856778621332
7420,0.0119446839995411,70.46953990688104
9872,0.0090646098905597,61.674564879900046
10001,0.0037517209822519,31.017132362615342
5267,0.0260507800962037,47.72057646308089
11291,0.0087900734444801,42.16145029081661
9784,0.0003067575077269,39.22033114342611
4271,0.0203282465427609,24.95215147600002
10257,0.0094145594877357,74.0980564701683
8782,0.0265515950814645,49.7261543826536
8127,0.0250617496525822,112.2736633778432
9889,0.005471216781463,45.60689923479232
9791,0.0248668585029352,50.51185272413792
7304,0.0286070527773389,42.129792707699735
6659,0.0069047259767476,57.84186754095168
7192,0.028690899976536,37.06643239045606
11136,0.0029662105353684,44.10118536707659
192,0.0058939451983439,243.76238750574296
7212,0.0083016012800447,36.03875680690859
5765,0.0185364762195425,26.99438418159877
10607,0.0347797314102411,59.04239902656818
10722,0.0338882486157112,92.27876838011008
3904,0.0391321404883333,22.23243688847446
4511,0.0117987611355507,38.20844479831978
5689,0.0003618665254783,36.368374879918
2215,0.0455234663449535,102.26774133600854
7633,0.0116827009028526,49.82223281640938
348,0.0361679554642209,249.5572955254965
4294,0.0223207145577806,45.40983081200589
7258,0.0316447972123157,48.02341652940001
10627,0.0221130706024492,38.04201393484249
8727,0.013054859741044,77.86008835966602
873,0.024360127918825,229.7230797272556
7253,0.0196318640695611,56.92179565256616
8455,0.0316785674941502,48.66338960945127
8351,0.0174837827683234,43.19123649719061
3303,0.0312830160274968,22.658146472350733
4376,0.0170826306533529,30.567811718885768
5188,0.0357707926557369,64.75268077824076
7607,0.0236345903374854,20.793123957362685
6044,0.0017562049248001,76.88725766097397
9074,0.0194533726752612,99.84315825333252
7994,0.0163024561017466,86.73019068676432
4999,0.0271390835785885,28.576548787861
925,0.0439800183284901,159.89624015963446
2830,0.0304668297166763,44.42264167910324
3109,0.0248401217821077,89.26207080925386
3609,0.0146352567624359,35.01173770814225
10719,0.0368319732244972,22.96955780892397
11380,0.0195029710940506,84.64091776993855
5528,0.033968038708231,48.46793398732816
9742,0.0341715200669234,63.497677738048026
4257,0.0024626293719345,37.51506207928357
1465,0.0436053326414165,340.6191212222055
5467,0.0171044626299448,35.20115188101094
6502,0.0250491121012688,45.90806348528274
8326,0.0156504018877252,119.18021370950696
8244,0.0043166252081334,57.132021416135366
10794,0.0094687364306622,37.868115092053365
682,0.0411003483812777,450.0980117872592
8516,0.0067315593817705,84.2453141083749
9691,0.0067021741048205,46.56710862259703
5541,0.0112959776407519,55.32008246050886
5295,0.0203018132636789,58.42662833364167
4953,0.0579197003542191,83.76840108018804
10628,0.0329199834664999,46.591072399589066
596,0.0798811406645105,582.0612949460037
2325,0.0152125468579846,35.725030889157395
2951,0.0211047995615607,28.247865309280453
10103,0.0185901304914177,50.73982926102038
8558,0.0342001894290677,93.79155329106136
6706,0.0093864746646832,65.72231252231809
9253,0.0257228673188034,50.52093374130916
6137,0.0352620474994971,50.88558032641713
9292,0.021408768935482,90.9683447474656
30,0.0369212151456825,109.54302049808445
3552,0.0053233524978422,65.6997676758164
9613,0.0078860490719154,40.43909990073036
315,0.028566945546347,375.4593196121169
5397,0.0121581147203615,83.1677110666303
619,0.0448324160938859,536.1002212885433
7532,0.0388845839994416,28.78499059568632
4967,0.0141359006657992,48.80509206751638
1392,0.0439006444416851,234.51709130313137
1864,0.0671784729612157,612.3584562217214
2084,0.0525103873883066,402.68557809373743
3815,0.0270281552422622,22.00778892659369
9224,0.0206688245496735,58.38069598816462
1042,0.0119851798181018,395.2115681426216
5212,0.0315808611145609,53.79652782708192
2211,0.0396486548255246,132.39195366234026
10641,0.015258605044345,49.87859283738366
11015,0.0222501504705547,52.09795836330825
6596,0.0549220435179389,56.33170715031411
5668,0.0282050323414968,39.23043277187686
4924,0.018713594869383,48.22651124349293
10768,0.0315961993035249,142.9701212365935
5831,0.0151230441243859,46.54838292706848
6063,0.0156807291238889,37.10581232898358
7143,0.0098328100574587,61.05112803523781
4278,0.0125234848685016,33.65786033751997
10943,0.0198169192390271,80.90444848805441
3509,0.0057383354808067,38.54651081607452
7343,0.0269987819959602,28.311784276273546
11471,0.0161136874730973,29.041692820409075
1965,0.0388166623160319,549.673038912253
531,0.0063854776549909,234.5200363741604
2186,0.0445362542318776,144.32933531077458
11321,0.0088113637544462,59.292594954228896
793,0.0300552699135772,340.7051969812025
8510,0.0271383483622362,75.28232668387382
2690,0.0103084469872603,48.04483481440799
3780,0.0008202268136949,59.98018471623566
4059,0.008340109169814,43.64630009197515
2210,0.0339721262047127,256.1711683239719
951,0.0224030669255284,300.39552214798823
570,0.0181262601689251,234.50977375021068
4710,0.0366435649623468,56.43655695502251
5832,0.0054953918558089,91.49454602939456
1894,0.027582282481422,88.67097604169868
9390,0.007220182556769,24.935581066520182
1511,0.0417669947164025,470.3789576177183
7550,0.0152764261567921,32.892402713240635
8037,0.0055514177765072,31.478973637175656
1809,0.0141706534848302,258.9502753757708
9002,0.0317497626887486,17.692026805880666
114,0.0515058690180785,548.4873993503348
5721,0.0263613356043803,54.59569526442767
4968,0.0009324436657927,11.99053581866757
2180,0.027920397219546,390.31609786172027
666,0.032961294266014,309.6629491719081
7593,0.0076882854817341,80.8385706931954
305,0.0286871076535053,449.9592440311261
2698,0.0048975618420161,45.75006403684043
7563,0.0111941118683973,22.21707975438041
5969,0.0125389179777757,58.93313792845032
10134,0.022055051259469,90.80677889755808
10805,0.0022073267799687,32.184465876413114
4241,0.0194227614139737,52.04281027733322
1541,0.0542577919627182,313.9445503015819
7759,0.0285272487014411,72.4737492885355
8867,0.0066910518833882,82.12064474277312
3783,0.0447486591991612,43.84540935919062
1524,0.0305239124508993,227.8173128349638
4773,0.020036359351641,25.42733404048191
2553,0.0022073267799811,43.86999726642629
1407,0.0167096081649464,502.21372491030274
9863,0.0002705859880469,48.23736375175109
1828,0.0108657064684836,334.3928156760866
11414,0.0257197634609922,49.428150783169606
6386,0.0330525736970068,70.51919618976099
9214,0.0050227406512668,32.60696041012563
1630,0.0455942325055831,152.11190691909198
17,0.0365243875990488,515.0945979373291
5899,0.0270087594986345,82.59536096139874
4625,0.0329474220868881,14.736255513613354
4711,0.0120584763847162,21.694692161188875
3014,0.0203006760064248,17.978801536462324
3386,0.0374875674625028,48.78549889407456
6749,0.0099979288527549,48.89001827284124
10472,0.0017651610225337,40.37365758217232
965,0.0482733203615621,512.7686752868868
2649,0.0011175118409134,30.92476852934796
11385,0.0038208827356834,133.3503502731386
8893,0.0164060799960501,30.1609857032848
3117,0.021503114273417,57.33200663133116
1428,0.0181606789271309,221.03918164936
483,0.0021886595225852,90.6159020217685
5513,0.0281515785905659,34.53601494273767
4616,0.0196941275831536,62.98625299544536
4132,0.0222854088123019,56.96925140344351
8548,0.0144713575506991,31.713746526545865
3785,0.0394492383981419,69.57395107343517
7311,0.0206013014656001,61.48810145949987
11153,0.0138029975002877,78.76023309009598
9855,0.0362069878842792,80.0409898651544
9476,0.0323453001284779,41.612282216312046
6171,0.0206636799281558,46.589395546022594
9033,0.0086134916012796,54.00833630676842
2552,0.0026619060431984,38.55487667760072
1155,0.0396745937274003,251.62919923222344
2695,0.0102255676209761,44.0252945759594
1100,0.0235951333635169,195.9514261897097
3526,0.0216999878715591,51.11981368865207
5141,0.0113601577932875,41.68662738029727
2773,0.030468150673232,49.884103962334535
9230,0.0285282629885235,20.44670807474274
5300,0.0272504511020561,46.89601091610831
1083,0.0219095708461241,277.5188039096405
5760,0.0227921802434445,37.01120237931348
169,0.0141516468688682,195.29366534185448
6632,0.0314231977332917,125.33213102156306
3162,0.0182723362597587,40.62667664809355
3737,0.0143064398547649,56.15031966460654
8141,0.0209159828189671,166.72283412289016
1302,0.0196582358960255,563.6059596334792
3075,0.0300086753902997,43.80278623593766
8118,0.0429011341795972,224.63644347763625
8655,0.0276792155661027,42.61006542803296
2058,0.0263227273932922,289.93658890512165
2966,0.0233965250528438,43.18730779624379
4472,0.0025062417868628,96.84339454194205
4969,0.0010833475753422,28.49652185464921
1679,0.0307426275762905,297.42604533128275
6209,0.0161468779509741,87.83640132904752
7141,0.0171090242276408,89.20544176138444
8882,0.0415949151086652,110.84211788691267
